id,contract_id,timestamp,open,high,low,close,volume,timeframe_unit,timeframe_value,uptrendStart,downtrendStart,date_str,local_high,local_low,bars_since_high,bars_since_low,near_high,near_low,is_bullish,is_bearish,body_size,bar_range,body_pct,upper_wick,lower_wick,upper_wick_pct,lower_wick_pct,prev_close,price_change,close_higher,close_lower,higher_high,lower_low,prev_bullish,prev_bearish,bullish_engulfing,bearish_engulfing,hammer,shooting_star,trend_direction,morning_star,evening_star,consec_up,consec_down,volatility,ma20,above_ma20,below_ma20,ma_crossover_up,ma_crossover_down
15473,CON.F.US.MES.M25,2025-04-01 13:00:00+00:00,5634.75,5650.25,5623.5,5635.25,180452.0,3,1,False,False,2025-04-01 13:00,5663.5,5618.0,264.0,262.0,False,True,True,False,0.5,26.75,1.8691588785046729,15.0,11.25,56.074766355140184,42.05607476635514,5634.5,0.01331085278196823,True,False,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,0.18496089329029816,5635.15,True,False,False,False
15472,CON.F.US.MES.M25,2025-04-01 14:00:00+00:00,5635.0,5662.75,5600.25,5661.75,316355.0,3,1,False,False,2025-04-01 14:00,5663.5,5618.0,266.0,264.0,True,False,True,False,26.75,62.5,42.8,1.0,34.75,1.6,55.6,5635.25,0.4702542034514884,True,False,True,True,True,False,False,False,False,False,1.0,False,False,True,False,0.1832629997892801,5636.9875,True,False,False,False
15471,CON.F.US.MES.M25,2025-04-01 15:00:00+00:00,5661.5,5683.75,5658.0,5680.75,193665.0,3,1,False,False,2025-04-01 15:00,5663.5,5600.25,268.0,263.0,False,False,True,False,19.25,25.75,74.75728155339806,3.0,3.5,11.650485436893204,13.592233009708737,5661.75,0.3355852872345123,True,False,True,False,True,False,False,False,False,False,1.0,False,False,True,False,0.21236242840016856,5640.2375,True,False,False,False
15470,CON.F.US.MES.M25,2025-04-01 16:00:00+00:00,5681.0,5694.75,5658.0,5672.0,176488.0,3,1,False,False,2025-04-01 16:00,5683.75,5600.25,264.0,265.0,False,False,False,True,9.0,36.75,24.489795918367346,13.75,14.0,37.414965986394556,38.095238095238095,5680.75,-0.15402895744399947,False,True,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,0.2876654109038131,5642.8125,True,False,False,False
15469,CON.F.US.MES.M25,2025-04-01 17:00:00+00:00,5671.75,5676.5,5653.25,5654.25,127128.0,3,1,False,True,2025-04-01 17:00,5694.75,5600.25,265.0,267.0,False,False,False,True,17.5,23.25,75.26881720430107,4.75,1.0,20.43010752688172,4.301075268817204,5672.0,-0.3129407616361072,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,True,False,False,0.3175920612275928,5643.5625,True,False,False,False
15468,CON.F.US.MES.M25,2025-04-01 18:00:00+00:00,5654.5,5656.25,5625.75,5641.0,153568.0,3,1,False,False,2025-04-01 18:00,5694.75,5600.25,267.0,269.0,False,False,False,True,13.5,30.5,44.26229508196721,1.75,15.25,5.737704918032787,50.0,5654.25,-0.23433700313923153,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.3117866288000665,5644.025,False,True,False,True
15467,CON.F.US.MES.M25,2025-04-01 19:00:00+00:00,5640.75,5679.75,5638.5,5675.0,173688.0,3,1,True,False,2025-04-01 19:00,5694.75,5600.25,269.0,271.0,False,False,True,False,34.25,41.25,83.03030303030303,4.75,2.25,11.515151515151516,5.454545454545454,5641.0,0.6027300124091474,True,False,True,False,False,True,True,False,False,False,-0.3333333333333333,False,False,False,False,0.3169903335486588,5644.125,True,False,True,False
15466,CON.F.US.MES.M25,2025-04-01 20:00:00+00:00,5674.75,5679.5,5666.25,5672.25,26135.0,3,1,False,False,2025-04-01 20:00,5694.75,5600.25,271.0,273.0,False,False,False,True,2.5,13.25,18.867924528301888,4.75,6.0,35.84905660377358,45.283018867924525,5675.0,-0.048458149779735685,False,True,False,False,True,False,False,False,False,False,-0.3333333333333333,False,False,False,False,0.34338924478831107,5646.1,True,False,False,False
15465,CON.F.US.MES.M25,2025-04-01 22:00:00+00:00,5672.25,5694.75,5671.75,5683.0,19671.0,3,1,False,False,2025-04-01 22:00,5694.75,5600.25,273.0,275.0,True,False,True,False,10.75,23.0,46.73913043478261,11.75,0.5,51.08695652173913,2.1739130434782608,5672.25,0.18951915024901933,True,False,True,False,False,True,True,False,False,False,0.3333333333333333,False,False,False,False,0.34864626948302396,5648.3875,True,False,False,False
15464,CON.F.US.MES.M25,2025-04-01 23:00:00+00:00,5683.0,5688.0,5680.0,5682.5,8544.0,3,1,False,False,2025-04-01 23:00,5694.75,5600.25,275.0,277.0,True,False,False,True,0.5,8.0,6.25,5.0,2.5,62.5,31.25,5683.0,-0.008798169980644026,False,True,False,False,True,False,False,False,False,False,-0.3333333333333333,False,False,False,False,0.3293777006913607,5650.975,True,False,False,False
15463,CON.F.US.MES.M25,2025-04-02 00:00:00+00:00,5682.75,5683.25,5662.5,5665.5,22216.0,3,1,False,False,2025-04-02 00:00,5694.75,5625.75,277.0,275.0,False,False,False,True,17.25,20.75,83.13253012048193,0.5,3.0,2.4096385542168677,14.457831325301205,5682.5,-0.29916410030796303,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.30349144186582067,5653.075,True,False,False,False
15462,CON.F.US.MES.M25,2025-04-02 01:00:00+00:00,5665.5,5672.25,5663.5,5669.75,7631.0,3,1,False,False,2025-04-02 01:00,5694.75,5625.75,279.0,277.0,False,False,True,False,4.25,8.75,48.57142857142857,2.5,2.0,28.571428571428573,22.857142857142858,5665.5,0.07501544435619098,True,False,False,False,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.23797134916253615,5654.6625,True,False,False,False
15461,CON.F.US.MES.M25,2025-04-02 02:00:00+00:00,5670.25,5671.25,5665.75,5668.0,5593.0,3,1,False,False,2025-04-02 02:00,5694.75,5625.75,276.0,279.0,False,False,False,True,2.25,5.5,40.90909090909091,1.0,2.25,18.181818181818183,40.90909090909091,5669.75,-0.030865558446139602,False,True,False,False,True,False,False,False,False,False,-0.3333333333333333,False,False,False,False,0.2338938305815367,5656.45,True,False,False,False
15460,CON.F.US.MES.M25,2025-04-02 03:00:00+00:00,5668.0,5669.75,5664.25,5665.75,4193.0,3,1,False,False,2025-04-02 03:00,5694.75,5625.75,278.0,281.0,False,False,False,True,2.25,5.5,40.90909090909091,1.75,1.5,31.818181818181817,27.272727272727273,5668.0,-0.039696541990119974,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.22351285440590113,5658.175,True,False,False,False
15459,CON.F.US.MES.M25,2025-04-02 04:00:00+00:00,5665.5,5668.75,5664.5,5668.5,2939.0,3,1,False,False,2025-04-02 04:00,5694.75,5638.5,280.0,282.0,False,False,True,False,3.0,4.25,70.58823529411765,0.25,1.0,5.882352941176471,23.529411764705884,5665.75,0.048537263380841016,True,False,False,False,False,True,True,False,False,False,-0.3333333333333333,False,False,False,False,0.2227018123267446,5658.975,True,False,False,False
15458,CON.F.US.MES.M25,2025-04-02 05:00:00+00:00,5668.75,5669.25,5661.25,5663.5,4929.0,3,1,False,False,2025-04-02 05:00,5694.75,5662.5,282.0,280.0,False,True,False,True,5.25,8.0,65.625,0.5,2.25,6.25,28.125,5668.5,-0.08820675663755843,False,True,True,True,True,False,False,True,False,False,-0.3333333333333333,False,False,False,False,0.20648750501079363,5660.3875,True,False,False,False
15457,CON.F.US.MES.M25,2025-04-02 06:00:00+00:00,5663.5,5672.25,5661.0,5665.75,10467.0,3,1,False,False,2025-04-02 06:00,5694.75,5661.25,284.0,277.0,False,True,True,False,2.25,11.25,20.0,6.5,2.5,57.77777777777778,22.22222222222222,5663.5,0.03972808334069038,True,False,True,True,False,True,False,False,False,False,0.3333333333333333,False,False,False,False,0.120921881592605,5660.875,True,False,False,False
15456,CON.F.US.MES.M25,2025-04-02 07:00:00+00:00,5666.0,5671.75,5655.75,5659.5,21010.0,3,1,False,False,2025-04-02 07:00,5688.0,5661.0,285.0,278.0,False,True,False,True,6.5,16.0,40.625,5.75,3.75,35.9375,23.4375,5665.75,-0.11031196222918414,False,True,False,True,True,False,False,True,False,False,-0.3333333333333333,False,False,False,False,0.12235394456942869,5661.2,False,True,False,True
15455,CON.F.US.MES.M25,2025-04-02 08:00:00+00:00,5659.5,5666.0,5652.25,5657.25,16953.0,3,1,False,False,2025-04-02 08:00,5683.25,5655.75,286.0,279.0,False,True,False,True,2.25,13.75,16.363636363636363,6.5,5.0,47.27272727272727,36.36363636363637,5659.5,-0.0397561622051418,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.13582493603349588,5662.2625,False,True,False,False
15454,CON.F.US.MES.M25,2025-04-02 09:00:00+00:00,5656.75,5663.5,5653.25,5654.5,10744.0,3,1,False,False,2025-04-02 09:00,5672.25,5652.25,287.0,280.0,False,True,False,True,2.25,10.25,21.951219512195124,6.75,1.25,65.85365853658537,12.195121951219512,5657.25,-0.04861019046356445,False,True,False,False,False,True,False,False,False,True,-1.0,False,False,False,True,0.1203239348749571,5663.7875,False,True,False,False
15453,CON.F.US.MES.M25,2025-04-02 10:00:00+00:00,5654.5,5656.0,5639.25,5643.25,29406.0,3,1,False,False,2025-04-02 10:00,5672.25,5652.25,284.0,282.0,False,False,False,True,11.25,16.75,67.16417910447761,1.5,4.0,8.955223880597014,23.880597014925375,5654.5,-0.19895658325227694,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.08995126087099499,5664.7875,False,True,False,False
15452,CON.F.US.MES.M25,2025-04-02 11:00:00+00:00,5643.0,5646.0,5633.75,5634.75,22528.0,3,1,False,False,2025-04-02 11:00,5672.25,5639.25,286.0,282.0,False,True,False,True,8.25,12.25,67.34693877551021,3.0,1.0,24.489795918367346,8.16326530612245,5643.25,-0.15062242502104284,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.14463798618968912,5665.1875,False,True,False,False
15451,CON.F.US.MES.M25,2025-04-02 12:00:00+00:00,5635.0,5636.0,5612.25,5624.25,56327.0,3,1,False,False,2025-04-02 12:00,5672.25,5633.75,288.0,283.0,False,False,False,True,10.75,23.75,45.26315789473684,1.0,12.0,4.2105263157894735,50.526315789473685,5634.75,-0.18634367097031812,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.19836721337092886,5663.8375,False,True,False,False
15450,CON.F.US.MES.M25,2025-04-02 13:00:00+00:00,5624.5,5661.5,5610.75,5650.75,215721.0,3,1,False,False,2025-04-02 13:00,5672.25,5612.25,290.0,284.0,False,True,True,False,26.25,50.75,51.724137931034484,10.75,13.75,21.182266009852217,27.0935960591133,5624.25,0.47117393430235144,True,False,True,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.2628763067697231,5661.0125,False,True,False,False
15449,CON.F.US.MES.M25,2025-04-02 14:00:00+00:00,5650.75,5687.25,5646.5,5685.25,267658.0,3,1,True,False,2025-04-02 14:00,5672.25,5610.75,292.0,285.0,False,False,True,False,34.5,40.75,84.66257668711657,2.0,4.25,4.9079754601226995,10.429447852760736,5650.75,0.6105384241029952,True,False,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,0.2522116301437431,5659.95,True,False,True,False
15448,CON.F.US.MES.M25,2025-04-02 15:00:00+00:00,5685.25,5702.25,5673.0,5687.25,212226.0,3,1,False,False,2025-04-02 15:00,5687.25,5610.75,286.0,287.0,False,False,True,False,2.0,29.25,6.837606837606837,15.0,12.25,51.282051282051285,41.88034188034188,5685.25,0.0351787520337716,True,False,True,False,True,False,False,False,False,False,1.0,False,False,True,False,0.30220836947052,5661.5,True,False,False,False
15447,CON.F.US.MES.M25,2025-04-02 16:00:00+00:00,5687.5,5725.5,5685.0,5721.5,167456.0,3,1,False,False,2025-04-02 16:00,5702.25,5610.75,287.0,289.0,False,False,True,False,34.0,40.5,83.95061728395062,4.0,2.5,9.876543209876543,6.172839506172839,5687.25,0.6022242735944437,True,False,True,False,True,False,False,False,False,False,1.0,False,False,True,False,0.3532164988667923,5663.8125,True,False,False,False
15446,CON.F.US.MES.M25,2025-04-02 17:00:00+00:00,5721.75,5739.25,5696.75,5705.5,185731.0,3,1,False,False,2025-04-02 17:00,5725.5,5610.75,288.0,291.0,False,False,False,True,16.25,42.5,38.23529411764706,17.5,8.75,41.1764705882353,20.58823529411765,5721.5,-0.2796469457310146,False,True,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,0.5081218012454677,5666.1375,True,False,False,False
15445,CON.F.US.MES.M25,2025-04-02 18:00:00+00:00,5705.5,5709.5,5673.75,5675.5,188968.0,3,1,False,True,2025-04-02 18:00,5739.25,5610.75,289.0,293.0,False,False,False,True,30.0,35.75,83.91608391608392,4.0,1.75,11.188811188811188,4.895104895104895,5705.5,-0.5258084304618351,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,True,False,False,0.5623775786914604,5667.8,True,False,False,False
15444,CON.F.US.MES.M25,2025-04-02 19:00:00+00:00,5675.75,5721.25,5675.75,5710.25,194695.0,3,1,False,False,2025-04-02 19:00,5739.25,5610.75,291.0,295.0,False,False,True,False,34.5,45.5,75.82417582417582,11.0,0.0,24.175824175824175,0.0,5675.5,0.6122808563122192,True,False,True,False,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.561114944907566,5667.425,True,False,False,False
15443,CON.F.US.MES.M25,2025-04-02 20:00:00+00:00,5710.25,5776.25,5566.5,5585.0,235118.0,3,1,False,False,2025-04-02 20:00,5739.25,5610.75,293.0,297.0,False,False,False,True,125.25,209.75,59.71394517282479,66.0,18.5,31.466030989272944,8.820023837902264,5710.25,-2.1934241057747035,False,True,True,True,True,False,False,True,False,False,-0.3333333333333333,False,False,False,False,0.598216362494794,5668.8125,False,True,False,True
15442,CON.F.US.MES.M25,2025-04-02 22:00:00+00:00,5554.75,5554.75,5481.25,5528.5,96164.0,3,1,False,False,2025-04-02 22:00,5776.25,5566.5,292.0,292.0,False,False,False,True,26.25,73.5,35.714285714285715,0.0,47.25,0.0,64.28571428571429,5585.0,-1.0116383169203222,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.766426464591462,5664.7875,False,True,False,False
15441,CON.F.US.MES.M25,2025-04-02 23:00:00+00:00,5528.0,5528.75,5499.0,5512.0,37522.0,3,1,False,False,2025-04-02 23:00,5776.25,5481.25,294.0,293.0,False,False,False,True,16.0,29.75,53.78151260504202,0.75,13.0,2.5210084033613445,43.69747899159664,5528.5,-0.29845346839106446,False,True,False,False,False,True,False,False,False,False,-1.0,False,False,False,True,1.0897822257519494,5657.725,False,True,False,False
15440,CON.F.US.MES.M25,2025-04-03 00:00:00+00:00,5512.5,5555.0,5512.25,5532.0,42559.0,3,1,False,False,2025-04-03 00:00,5776.25,5481.25,296.0,295.0,False,False,True,False,19.5,42.75,45.6140350877193,23.0,0.25,53.801169590643276,0.5847953216374269,5512.0,0.36284470246734396,True,False,True,False,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,1.3589674437398893,5649.925,False,True,False,False
15439,CON.F.US.MES.M25,2025-04-03 01:00:00+00:00,5532.0,5564.5,5531.5,5551.75,29660.0,3,1,False,False,2025-04-03 01:00,5776.25,5481.25,298.0,297.0,False,False,True,False,19.75,33.0,59.84848484848485,12.75,0.5,38.63636363636363,1.5151515151515151,5532.0,0.3570137382501808,True,False,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,1.5035157669597605,5643.2375,False,True,False,False
15438,CON.F.US.MES.M25,2025-04-03 02:00:00+00:00,5551.75,5563.75,5544.75,5562.75,18736.0,3,1,False,False,2025-04-03 02:00,5776.25,5481.25,300.0,299.0,False,False,True,False,11.0,19.0,57.89473684210526,1.0,7.0,5.2631578947368425,36.8421052631579,5551.75,0.1981357229702346,True,False,False,False,True,False,False,False,False,False,1.0,False,False,True,False,1.5351732382136551,5637.4,False,True,False,False
15437,CON.F.US.MES.M25,2025-04-03 03:00:00+00:00,5562.75,5564.25,5546.0,5554.75,12358.0,3,1,False,False,2025-04-03 03:00,5776.25,5481.25,302.0,301.0,False,False,False,True,8.0,18.25,43.83561643835616,1.5,8.75,8.219178082191782,47.945205479452056,5562.75,-0.14381376117927283,False,True,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,1.5088527918087038,5632.3625,False,True,False,False
15436,CON.F.US.MES.M25,2025-04-03 04:00:00+00:00,5555.0,5565.0,5550.5,5556.25,11821.0,3,1,False,False,2025-04-03 04:00,5776.25,5481.25,304.0,303.0,False,False,True,False,1.25,14.5,8.620689655172415,8.75,4.5,60.3448275862069,31.03448275862069,5554.75,0.027003915567757324,True,False,True,False,False,True,False,False,False,False,0.3333333333333333,False,False,False,False,1.3564845396546554,5626.8125,False,True,False,False
15435,CON.F.US.MES.M25,2025-04-03 05:00:00+00:00,5556.0,5562.0,5536.0,5537.25,18859.0,3,1,False,False,2025-04-03 05:00,5776.25,5481.25,306.0,305.0,False,False,False,True,18.75,26.0,72.11538461538461,6.0,1.25,23.076923076923077,4.8076923076923075,5556.25,-0.34195725534308213,False,True,False,True,True,False,False,False,False,False,-0.3333333333333333,False,False,False,False,1.1634588649486097,5621.65,False,True,False,False
15434,CON.F.US.MES.M25,2025-04-03 06:00:00+00:00,5537.5,5548.5,5527.25,5529.25,31326.0,3,1,False,False,2025-04-03 06:00,5565.0,5481.25,301.0,307.0,False,False,False,True,8.25,21.25,38.8235294117647,11.0,2.0,51.76470588235294,9.411764705882353,5537.25,-0.14447604858007132,False,True,False,True,False,True,False,False,False,True,-0.3333333333333333,False,False,False,False,0.9994492250066868,5615.65,False,True,False,False
15433,CON.F.US.MES.M25,2025-04-03 07:00:00+00:00,5529.0,5547.75,5524.0,5543.0,42314.0,3,1,False,False,2025-04-03 07:00,5565.0,5499.0,303.0,308.0,False,False,True,False,14.0,23.75,58.94736842105263,4.75,5.0,20.0,21.05263157894737,5529.25,0.24867748790523128,True,False,False,True,False,True,True,False,False,False,-0.3333333333333333,False,False,False,False,0.3811768748277523,5609.3875,False,True,False,False
15432,CON.F.US.MES.M25,2025-04-03 08:00:00+00:00,5542.5,5557.5,5536.25,5551.5,25122.0,3,1,False,False,2025-04-03 08:00,5565.0,5512.25,305.0,309.0,True,False,True,False,9.0,21.25,42.35294117647059,6.0,6.25,28.235294117647058,29.41176470588235,5543.0,0.15334656323290635,True,False,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,0.2849847471269416,5604.375,False,True,False,False
15431,CON.F.US.MES.M25,2025-04-03 09:00:00+00:00,5551.25,5556.25,5522.25,5525.75,23796.0,3,1,False,False,2025-04-03 09:00,5565.0,5524.0,307.0,304.0,False,True,False,True,25.5,34.0,75.0,5.0,3.5,14.705882352941176,10.294117647058824,5551.5,-0.4638386021795911,False,True,False,True,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,0.2792638684052518,5600.2125,False,True,False,False
15430,CON.F.US.MES.M25,2025-04-03 10:00:00+00:00,5525.75,5530.0,5503.25,5516.5,39647.0,3,1,False,False,2025-04-03 10:00,5565.0,5522.25,309.0,304.0,False,False,False,True,9.25,26.75,34.57943925233645,4.25,13.25,15.88785046728972,49.532710280373834,5525.75,-0.1673980907569108,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.23073108002539408,5595.2875,False,True,False,False
15429,CON.F.US.MES.M25,2025-04-03 11:00:00+00:00,5516.75,5529.25,5508.25,5520.5,37669.0,3,1,False,False,2025-04-03 11:00,5565.0,5503.25,311.0,305.0,False,True,True,False,3.75,21.0,17.857142857142858,8.75,8.5,41.666666666666664,40.476190476190474,5516.5,0.07250974349678238,True,False,False,False,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.2738908232414345,5588.575,False,True,False,False
15428,CON.F.US.MES.M25,2025-04-03 12:00:00+00:00,5520.0,5537.75,5495.5,5497.25,61571.0,3,1,False,False,2025-04-03 12:00,5565.0,5503.25,313.0,307.0,False,True,False,True,22.75,42.25,53.84615384615385,17.75,1.75,42.01183431952663,4.1420118343195265,5520.5,-0.42115750384928896,False,True,True,True,True,False,False,False,False,False,-0.3333333333333333,False,False,False,False,0.2946852785290764,5580.3375,False,True,False,False
15427,CON.F.US.MES.M25,2025-04-03 13:00:00+00:00,5497.0,5540.25,5491.5,5510.25,226536.0,3,1,False,False,2025-04-03 13:00,5562.0,5495.5,314.0,307.0,False,True,True,False,13.25,48.75,27.17948717948718,30.0,5.5,61.53846153846154,11.282051282051283,5497.25,0.2364818773022875,True,False,True,True,False,True,False,False,False,False,0.3333333333333333,False,False,False,False,0.3432615265730865,5570.8375,False,True,False,False
15426,CON.F.US.MES.M25,2025-04-03 14:00:00+00:00,5509.0,5513.5,5460.25,5461.25,275679.0,3,1,False,False,2025-04-03 14:00,5557.5,5491.5,313.0,308.0,False,False,False,True,47.75,53.25,89.67136150234742,4.5,1.0,8.450704225352112,1.8779342723004695,5510.25,-0.8892518488271858,False,True,False,True,True,False,False,False,False,False,-0.3333333333333333,False,False,False,False,0.33628058825555723,5560.275,False,True,False,False
15425,CON.F.US.MES.M25,2025-04-03 15:00:00+00:00,5461.0,5504.5,5454.75,5495.0,245068.0,3,1,False,False,2025-04-03 15:00,5557.5,5460.25,315.0,309.0,False,True,True,False,34.0,49.75,68.34170854271356,9.5,6.25,19.09547738693467,12.56281407035176,5461.25,0.6179903868162051,True,False,False,True,False,True,False,False,False,False,0.3333333333333333,False,False,False,False,0.4681464255096004,5548.0625,False,True,False,False
15424,CON.F.US.MES.M25,2025-04-03 16:00:00+00:00,5495.25,5524.5,5490.25,5494.5,192761.0,3,1,False,False,2025-04-03 16:00,5557.5,5454.75,317.0,310.0,False,False,False,True,0.75,34.25,2.18978102189781,29.25,4.25,85.4014598540146,12.408759124087592,5495.0,-0.009099181073703368,False,True,True,False,True,False,False,False,False,True,-0.3333333333333333,False,False,False,False,0.47182884650096385,5539.0375,False,True,False,False
15423,CON.F.US.MES.M25,2025-04-03 17:00:00+00:00,5494.75,5504.5,5477.25,5478.5,135995.0,3,1,False,False,2025-04-03 17:00,5556.25,5454.75,318.0,312.0,False,False,False,True,16.25,27.25,59.63302752293578,9.75,1.25,35.77981651376147,4.587155963302752,5494.5,-0.2912002912002912,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.47591386544458775,5528.25,False,True,False,False
15422,CON.F.US.MES.M25,2025-04-03 18:00:00+00:00,5478.5,5485.5,5458.5,5478.0,148922.0,3,1,False,False,2025-04-03 18:00,5540.25,5454.75,316.0,314.0,False,True,False,True,0.5,27.0,1.8518518518518519,7.0,19.5,25.925925925925927,72.22222222222223,5478.5,-0.009126585744273066,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.46428006543588257,5522.925,False,True,False,False
15421,CON.F.US.MES.M25,2025-04-03 19:00:00+00:00,5478.0,5480.0,5428.5,5436.25,226314.0,3,1,False,False,2025-04-03 19:00,5540.25,5454.75,318.0,316.0,False,False,False,True,41.75,51.5,81.06796116504854,2.0,7.75,3.883495145631068,15.048543689320388,5478.0,-0.762139466958744,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.3796395155243837,5520.4,False,True,False,False
15420,CON.F.US.MES.M25,2025-04-03 20:00:00+00:00,5436.25,5438.5,5415.25,5421.0,46296.0,3,1,False,False,2025-04-03 20:00,5540.25,5428.5,320.0,314.0,False,False,False,True,15.25,23.25,65.59139784946237,2.25,5.75,9.67741935483871,24.731182795698924,5436.25,-0.28052425845021844,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.475007811053427,5516.6125,False,True,False,False
15419,CON.F.US.MES.M25,2025-04-03 22:00:00+00:00,5421.5,5432.25,5407.25,5420.0,24114.0,3,1,False,False,2025-04-03 22:00,5540.25,5415.25,322.0,315.0,False,True,False,True,1.5,25.0,6.0,10.75,12.75,43.0,51.0,5421.0,-0.018446781036709093,False,True,False,True,False,True,False,False,False,False,-1.0,False,False,False,True,0.5782700769803104,5511.0625,False,True,False,False
15418,CON.F.US.MES.M25,2025-04-03 23:00:00+00:00,5420.5,5429.75,5412.5,5422.25,17278.0,3,1,False,False,2025-04-03 23:00,5524.5,5407.25,321.0,316.0,False,True,True,False,1.75,17.25,10.144927536231885,7.5,8.0,43.47826086956522,46.3768115942029,5420.0,0.04151291512915129,True,False,False,False,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.6044046131257373,5504.475,False,True,False,False
15417,CON.F.US.MES.M25,2025-04-04 00:00:00+00:00,5422.5,5435.0,5416.5,5423.5,17674.0,3,1,False,False,2025-04-04 00:00,5524.5,5407.25,323.0,318.0,False,False,True,False,1.0,18.5,5.405405405405405,11.5,6.0,62.16216216216216,32.432432432432435,5422.25,0.02305316058831666,True,False,True,False,True,False,False,False,False,False,0.3333333333333333,False,False,False,False,0.630995921867579,5497.45,False,True,False,False
15416,CON.F.US.MES.M25,2025-04-04 01:00:00+00:00,5423.5,5429.25,5412.75,5414.25,14784.0,3,1,False,False,2025-04-04 01:00,5524.5,5407.25,325.0,320.0,False,True,False,True,9.25,16.5,56.06060606060606,5.75,1.5,34.84848484848485,9.090909090909092,5423.5,-0.17055407024983868,False,True,False,True,True,False,False,True,False,False,0.3333333333333333,False,False,False,False,0.5811654637845289,5490.8875,False,True,False,False
15415,CON.F.US.MES.M25,2025-04-04 02:00:00+00:00,5414.5,5425.0,5414.0,5415.0,11388.0,3,1,False,False,2025-04-04 02:00,5504.5,5407.25,326.0,322.0,False,True,True,False,0.5,11.0,4.545454545454546,10.0,0.5,90.9090909090909,4.545454545454546,5414.25,0.013852334118298934,True,False,False,False,False,True,False,False,False,False,0.3333333333333333,False,False,False,False,0.6195264903731428,5483.7875,False,True,False,False
15414,CON.F.US.MES.M25,2025-04-04 03:00:00+00:00,5415.0,5415.5,5390.75,5401.0,23528.0,3,1,False,False,2025-04-04 03:00,5485.5,5407.25,327.0,324.0,False,False,False,True,14.0,24.75,56.56565656565657,0.5,10.25,2.0202020202020203,41.41414141414141,5415.0,-0.25854108956602034,False,True,False,True,True,False,False,True,False,False,-0.3333333333333333,False,False,False,False,0.5664118455693299,5477.675,False,True,False,False
15413,CON.F.US.MES.M25,2025-04-04 04:00:00+00:00,5401.25,5404.75,5383.25,5385.25,15276.0,3,1,False,False,2025-04-04 04:00,5480.0,5390.75,328.0,321.0,False,True,False,True,16.0,21.5,74.4186046511628,3.5,2.0,16.27906976744186,9.30232558139535,5401.0,-0.29161266432142197,False,True,False,True,False,True,False,False,False,False,-0.3333333333333333,False,False,False,False,0.4865088396350666,5471.2625,False,True,False,False
15412,CON.F.US.MES.M25,2025-04-04 05:00:00+00:00,5385.25,5421.75,5380.5,5421.25,24258.0,3,1,False,False,2025-04-04 05:00,5438.5,5383.25,329.0,322.0,False,True,True,False,36.0,41.25,87.27272727272727,0.5,4.75,1.2121212121212122,11.515151515151516,5385.25,0.6684926419386287,True,False,True,True,False,True,True,False,False,False,-0.3333333333333333,False,False,False,False,0.4452993866746648,5463.375,False,True,False,False
15411,CON.F.US.MES.M25,2025-04-04 06:00:00+00:00,5421.0,5428.75,5407.0,5407.25,23588.0,3,1,False,False,2025-04-04 06:00,5435.0,5380.5,328.0,323.0,True,False,False,True,13.75,21.75,63.2183908045977,7.75,0.25,35.632183908045974,1.1494252873563218,5421.25,-0.25824302513258013,False,True,True,False,True,False,False,False,False,False,-0.3333333333333333,False,False,False,False,0.25736050389889364,5456.8625,False,True,False,False
